CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,Items,Country,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,AOV,LifespanDays,ObservedDays,OrdersPerYear,CLV_1yr,Churned
18047,381,2,326.09,2010-11-23 12:57:00,2010-11-23 13:11:00,130,United Kingdom,2,3,2,232,At Risk,3,163.04,0,381,1.92,93.91,1
17439,656,1,325.74,2010-02-22 12:48:00,2010-02-22 12:48:00,370,United Kingdom,1,2,2,122,Hibernating / Lost,3,325.74,0,656,0.56,54.72,1
12804,466,2,325.37,2010-07-27 13:52:00,2010-08-31 11:58:00,270,Netherlands,1,2,2,122,Hibernating / Lost,3,162.68,34,500,1.46,71.25,1
13661,603,1,325.24,2010-04-15 14:58:00,2010-04-15 14:58:00,118,United Kingdom,1,1,2,112,Hibernating / Lost,3,325.24,0,603,0.61,59.52,1
15670,297,2,325.2,2010-06-01 15:34:00,2011-02-16 10:50:00,132,United Kingdom,2,2,2,222,Hibernating / Lost,3,162.6,259,556,1.31,63.9,1
13801,67,1,324.8,2011-10-04 10:15:00,2011-10-04 10:15:00,168,United Kingdom,3,1,2,312,Needs Attention,3,324.8,0,67,5.45,531.05,0
15982,605,1,324.51,2010-04-13 15:47:00,2010-04-13 15:47:00,131,United Kingdom,1,1,2,112,Hibernating / Lost,3,324.51,0,605,0.6,58.41,1
12946,437,1,324.45,2010-09-29 10:14:00,2010-09-29 10:14:00,149,United Kingdom,1,1,2,112,Hibernating / Lost,3,324.45,0,437,0.84,81.76,1
18261,43,2,324.24,2011-09-05 09:34:00,2011-10-27 15:36:00,146,United Kingdom,4,3,2,432,Loyal,2,162.12,52,96,7.6,369.63,0
16685,61,2,324.24,2011-10-09 13:44:00,2011-10-09 13:58:00,396,United Kingdom,3,2,2,322,Needs Attention,2,162.12,0,61,11.97,582.17,0
13834,577,2,324.19,2010-02-08 12:52:00,2010-05-12 10:27:00,221,United Kingdom,1,2,2,122,Hibernating / Lost,3,162.1,92,669,1.09,53.01,1
17440,157,4,323.58,2010-06-08 14:40:00,2011-07-06 11:54:00,282,United Kingdom,3,4,2,342,Loyal,3,80.9,392,549,2.66,64.56,0
13025,732,1,323.39,2009-12-08 10:02:00,2009-12-08 10:02:00,241,United Kingdom,1,1,2,112,Hibernating / Lost,3,323.39,0,732,0.5,48.51,1
16195,723,1,323.25,2009-12-16 14:09:00,2009-12-16 14:09:00,123,United Kingdom,1,1,2,112,Hibernating / Lost,3,323.25,0,723,0.5,48.49,1
14263,423,1,322.93,2010-10-12 14:09:00,2010-10-12 14:09:00,171,United Kingdom,1,1,2,112,Hibernating / Lost,3,322.93,0,423,0.86,83.32,1
16627,79,1,322.8,2011-09-21 14:38:00,2011-09-21 14:38:00,162,United Kingdom,3,1,2,312,Needs Attention,3,322.8,0,79,4.62,447.4,0
16342,75,4,322.41,2011-06-13 10:10:00,2011-09-25 14:36:00,157,United Kingdom,3,4,2,342,Loyal,2,80.6,104,180,8.11,196.1,0
12780,599,1,322.4,2010-04-20 09:40:00,2010-04-20 09:40:00,284,Netherlands,1,1,2,112,Hibernating / Lost,3,322.4,0,599,0.61,59.0,1
14424,18,1,322.08,2011-11-22 11:48:00,2011-11-22 11:48:00,48,United Kingdom,5,1,2,512,New / Promising,2,322.08,0,30,12.17,1175.91,0
15726,390,1,321.91,2010-11-14 16:12:00,2010-11-14 16:12:00,123,United Kingdom,2,1,2,212,Hibernating / Lost,3,321.91,0,390,0.94,90.78,1
18090,422,1,321.9,2010-10-14 12:32:00,2010-10-14 12:32:00,307,United Kingdom,1,2,2,122,Hibernating / Lost,3,321.9,0,422,0.86,83.05,1
13111,719,1,321.88000000000005,2009-12-21 09:00:00,2009-12-21 09:00:00,180,United Kingdom,1,1,2,112,Hibernating / Lost,3,321.88,0,719,0.51,49.25,1
17976,372,1,321.79,2010-12-02 13:49:00,2010-12-02 13:49:00,93,United Kingdom,2,2,2,222,Hibernating / Lost,3,321.79,0,372,0.98,94.61,1
17471,475,1,321.65000000000003,2010-08-22 11:53:00,2010-08-22 11:53:00,153,United Kingdom,1,2,2,122,Hibernating / Lost,3,321.65,0,475,0.77,74.3,1
14070,685,1,321.6,2010-01-24 12:27:00,2010-01-24 12:27:00,85,United Kingdom,1,1,2,112,Hibernating / Lost,3,321.6,0,685,0.53,51.13,1
15770,613,1,321.45,2010-04-06 11:47:00,2010-04-06 11:47:00,67,United Kingdom,1,1,2,112,Hibernating / Lost,3,321.45,0,613,0.6,57.86,1
14823,180,3,321.43,2011-05-29 12:48:00,2011-06-12 13:12:00,88,United Kingdom,3,3,2,332,Loyal,3,107.14,14,195,5.62,180.64,0
17182,423,2,321.3,2009-12-21 15:22:00,2010-10-13 10:09:00,54,United Kingdom,1,3,2,132,At Risk,3,160.65,295,718,1.02,49.16,1
15869,277,3,321.11,2010-03-23 16:50:00,2011-03-07 17:23:00,273,United Kingdom,2,3,2,232,At Risk,3,107.04,349,626,1.75,56.2,1
15236,299,1,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,269,United Kingdom,2,1,2,212,Hibernating / Lost,3,321.05,0,299,1.22,117.5,1
15432,23,2,320.76,2010-06-16 14:34:00,2011-11-16 16:30:00,92,United Kingdom,4,2,2,422,New / Promising,2,160.38,518,541,1.35,64.95,0
12365,291,1,320.69,2011-02-21 13:51:00,2011-02-21 13:51:00,173,Cyprus,2,1,2,212,Hibernating / Lost,3,320.69,0,291,1.25,120.26,1
14622,185,1,320.58000000000004,2011-06-08 12:42:00,2011-06-08 12:42:00,146,United Kingdom,3,1,2,312,Needs Attention,3,320.58,0,185,1.97,189.46,1
13986,17,1,320.46,2011-11-22 15:00:00,2011-11-22 15:00:00,430,United Kingdom,5,1,2,512,New / Promising,2,320.46,0,30,12.17,1170.0,0
17309,95,3,320.39,2010-02-04 15:49:00,2011-09-05 15:20:00,181,United Kingdom,3,3,2,332,Loyal,3,106.8,577,673,1.63,52.23,0
16683,534,1,320.25,2010-06-24 10:36:00,2010-06-24 10:36:00,190,United Kingdom,1,2,2,122,Hibernating / Lost,3,320.25,0,534,0.68,65.33,1
13942,535,1,320.0,2010-06-23 12:35:00,2010-06-23 12:35:00,1000,United Kingdom,1,1,2,112,Hibernating / Lost,3,320.0,0,535,0.68,65.28,1
13843,381,1,319.75,2010-11-23 17:48:00,2010-11-23 17:48:00,145,United Kingdom,2,1,2,212,Hibernating / Lost,3,319.75,0,381,0.96,92.09,1
16436,668,3,319.14,2009-12-06 16:02:00,2010-02-09 13:19:00,227,United Kingdom,1,3,2,132,At Risk,3,106.38,64,733,1.49,47.55,1
16967,189,1,319.02,2011-06-03 14:24:00,2011-06-03 14:24:00,333,United Kingdom,2,2,2,222,Hibernating / Lost,3,319.02,0,189,1.93,184.71,1
17229,96,2,318.76,2011-07-20 12:38:00,2011-09-04 13:56:00,185,United Kingdom,3,3,2,332,Loyal,3,159.38,46,143,5.1,243.85,0
12795,19,1,318.48,2011-11-21 10:27:00,2011-11-21 10:27:00,64,Portugal,5,1,2,512,New / Promising,2,318.48,0,30,12.17,1162.77,0
16273,648,2,318.34000000000003,2010-02-21 16:02:00,2010-03-01 13:24:00,40,United Kingdom,1,2,2,122,Hibernating / Lost,3,159.17,7,656,1.11,53.0,1
15682,599,2,318.24,2010-01-21 14:37:00,2010-04-19 15:30:00,222,United Kingdom,1,2,2,122,Hibernating / Lost,3,159.12,88,687,1.06,50.6,1
14703,15,1,318.17,2011-11-25 09:23:00,2011-11-25 09:23:00,183,United Kingdom,5,1,2,512,New / Promising,2,318.17,0,30,12.17,1161.64,0
17839,42,1,318.15,2011-10-28 17:27:00,2011-10-28 17:27:00,257,United Kingdom,4,2,2,422,New / Promising,2,318.15,0,42,8.69,829.42,0
18253,643,1,317.88,2010-03-07 12:38:00,2010-03-07 12:38:00,128,United Kingdom,1,2,2,122,Hibernating / Lost,3,317.88,0,643,0.57,54.36,1
12552,40,1,317.82,2011-10-31 12:11:00,2011-10-31 12:11:00,85,Italy,4,1,2,412,New / Promising,2,317.82,0,40,9.12,869.56,0
12760,456,1,317.8,2010-09-10 08:50:00,2010-09-10 08:50:00,196,Netherlands,1,1,2,112,Hibernating / Lost,3,317.8,0,456,0.8,76.27,1
17267,127,2,317.2,2011-08-04 17:19:00,2011-08-04 17:22:00,158,United Kingdom,3,3,2,332,Loyal,3,158.6,0,127,5.75,273.58,0
15616,438,1,317.11,2010-09-27 13:10:00,2010-09-27 13:10:00,137,United Kingdom,1,1,2,112,Hibernating / Lost,3,317.11,0,438,0.83,78.96,1
17689,388,2,317.08,2010-08-22 13:54:00,2010-11-16 13:22:00,300,United Kingdom,2,3,2,232,At Risk,3,158.54,85,474,1.54,73.25,1
12544,36,1,316.7,2011-11-03 16:15:00,2011-11-03 16:15:00,134,Spain,4,1,2,412,New / Promising,2,316.7,0,36,10.14,963.4,0
16761,97,1,316.62,2011-09-04 11:15:00,2011-09-04 11:15:00,341,United Kingdom,3,2,2,322,Needs Attention,3,316.62,0,97,3.76,357.15,0
15204,357,1,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,258,United Kingdom,2,1,2,212,Hibernating / Lost,3,316.58,0,357,1.02,96.87,1
12529,528,1,316.48,2010-06-29 13:10:00,2010-06-29 13:10:00,192,France,1,1,2,112,Hibernating / Lost,3,316.48,0,528,0.69,65.51,1
13494,312,1,316.26000000000005,2011-02-01 11:58:00,2011-02-01 11:58:00,162,United Kingdom,2,1,2,212,Hibernating / Lost,3,316.26,0,312,1.17,111.01,1
17408,163,3,316.09000000000003,2010-07-13 14:02:00,2011-06-29 12:53:00,163,United Kingdom,3,3,2,332,Loyal,3,105.36,350,514,2.13,67.33,0
12614,278,1,315.6,2011-03-07 10:22:00,2011-03-07 10:22:00,76,Germany,2,1,2,212,Hibernating / Lost,3,315.6,0,278,1.31,124.03,1
15042,199,2,315.45,2010-04-23 14:01:00,2011-05-24 16:25:00,238,United Kingdom,2,2,2,222,Hibernating / Lost,3,157.72,396,595,1.23,58.2,1
16091,155,2,315.06,2011-05-25 09:18:00,2011-07-08 08:45:00,154,United Kingdom,3,2,2,322,Needs Attention,3,157.53,43,199,3.67,173.44,0
17121,403,1,314.74,2010-11-02 11:47:00,2010-11-02 11:47:00,106,United Kingdom,2,2,2,222,Hibernating / Lost,3,314.74,0,403,0.91,85.92,1
14991,430,1,314.67,2010-10-05 13:01:00,2010-10-05 13:01:00,191,United Kingdom,1,1,2,112,Hibernating / Lost,3,314.67,0,430,0.85,80.24,1
18206,553,1,314.65999999999997,2010-06-04 13:47:00,2010-06-04 13:47:00,246,United Kingdom,1,2,2,122,Hibernating / Lost,3,314.66,0,553,0.66,62.3,1
18117,26,1,314.4,2011-11-14 12:47:00,2011-11-14 12:47:00,604,United Kingdom,4,2,2,422,New / Promising,2,314.4,0,30,12.17,1147.87,0
18070,669,1,314.1,2010-02-08 13:28:00,2010-02-08 13:28:00,86,United Kingdom,1,2,2,122,Hibernating / Lost,3,314.1,0,669,0.55,51.83,1
15873,500,4,313.91999999999996,2010-07-27 11:58:00,2010-07-28 12:41:00,1152,United Kingdom,1,4,2,142,Can't Lose Them,3,78.48,1,501,2.91,68.51,1
12532,30,1,313.83000000000004,2011-11-09 13:47:00,2011-11-09 13:47:00,151,France,4,1,2,412,New / Promising,2,313.83,0,30,12.17,1145.79,0
15196,433,2,313.7,2009-12-13 11:14:00,2010-10-03 10:50:00,130,United Kingdom,1,2,2,122,Hibernating / Lost,3,156.85,293,727,1.0,47.06,1
13087,726,1,313.64,2009-12-13 15:16:00,2009-12-13 15:16:00,86,United Kingdom,1,1,2,112,Hibernating / Lost,3,313.64,0,726,0.5,47.05,1
16582,113,1,313.62,2011-08-18 17:02:00,2011-08-18 17:02:00,164,United Kingdom,3,1,2,312,Needs Attention,3,313.62,0,113,3.23,303.9,0
17928,45,3,313.16,2010-05-17 15:30:00,2011-10-25 13:52:00,150,United Kingdom,4,3,2,432,Loyal,2,104.39,525,571,1.92,60.13,0
13845,65,1,312.98,2011-10-06 08:25:00,2011-10-06 08:25:00,182,United Kingdom,3,1,2,312,Needs Attention,3,312.98,0,65,5.62,527.68,0
15162,731,1,312.9,2009-12-08 13:14:00,2009-12-08 13:14:00,74,United Kingdom,1,1,2,112,Hibernating / Lost,3,312.9,0,731,0.5,46.93,1
13905,733,1,312.65,2009-12-07 11:41:00,2009-12-07 11:41:00,135,United Kingdom,1,1,2,112,Hibernating / Lost,3,312.65,0,733,0.5,46.9,1
17843,303,2,312.65,2010-10-24 10:56:00,2011-02-09 15:33:00,226,United Kingdom,2,3,2,232,At Risk,3,156.32,108,412,1.77,83.01,1
15318,4,1,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,642,United Kingdom,5,1,2,512,New / Promising,2,312.62,0,30,12.17,1141.38,0
13226,273,2,312.46,2010-11-11 13:46:00,2011-03-11 14:35:00,179,United Kingdom,2,2,2,222,Hibernating / Lost,3,156.23,120,393,1.86,87.18,1
12834,283,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,110,United Kingdom,2,1,2,212,Hibernating / Lost,3,312.38,0,283,1.29,120.89,1
17326,408,2,312.35,2010-06-28 14:05:00,2010-10-27 15:38:00,136,United Kingdom,2,3,2,232,At Risk,3,156.18,121,529,1.38,64.66,1
14094,440,1,311.77,2010-09-26 11:58:00,2010-09-26 11:58:00,158,United Kingdom,1,1,2,112,Hibernating / Lost,3,311.77,0,440,0.83,77.63,1
14951,79,1,311.69,2011-09-21 15:15:00,2011-09-21 15:15:00,311,United Kingdom,3,1,2,312,Needs Attention,3,311.69,0,79,4.62,432.0,0
12852,295,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,149,United Kingdom,2,1,2,212,Hibernating / Lost,3,311.55,0,295,1.24,115.9,1
13990,213,1,311.3,2011-05-10 15:19:00,2011-05-10 15:19:00,190,United Kingdom,2,1,2,212,Hibernating / Lost,3,311.3,0,213,1.71,159.7,1
15724,201,3,310.85,2010-11-04 10:22:00,2011-05-22 14:40:00,117,United Kingdom,2,3,2,232,At Risk,3,103.62,199,401,2.73,84.86,1
13400,583,1,310.83,2010-05-06 09:00:00,2010-05-06 09:00:00,284,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.83,0,583,0.63,58.75,1
16328,563,1,310.83,2010-05-25 14:02:00,2010-05-25 14:02:00,141,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.83,0,563,0.65,60.61,1
13847,720,1,310.72,2009-12-20 10:41:00,2009-12-20 10:41:00,96,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.72,0,720,0.51,47.54,1
16439,722,1,310.70000000000005,2009-12-17 14:22:00,2009-12-17 14:22:00,74,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.7,0,722,0.51,47.54,1
15185,70,1,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,666,United Kingdom,3,1,2,312,Needs Attention,3,310.62,0,70,5.21,485.5,0
14848,405,1,310.56,2010-10-31 12:22:00,2010-10-31 12:22:00,260,United Kingdom,2,1,2,212,Hibernating / Lost,3,310.56,0,405,0.9,83.85,1
15308,274,1,310.47,2011-03-10 13:08:00,2011-03-10 13:08:00,175,United Kingdom,2,1,2,212,Hibernating / Lost,3,310.47,0,274,1.33,123.88,1
15188,725,1,310.43,2009-12-14 13:30:00,2009-12-14 13:30:00,233,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.43,0,725,0.5,46.56,1
13315,689,1,310.26,2010-01-19 15:34:00,2010-01-19 15:34:00,232,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.26,0,689,0.53,49.33,1
14749,480,1,310.15,2010-08-17 12:36:00,2010-08-17 12:36:00,403,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.15,0,480,0.76,70.71,1
13628,676,1,310.14,2010-02-01 14:44:00,2010-02-01 14:44:00,106,United Kingdom,1,1,2,112,Hibernating / Lost,3,310.14,0,676,0.54,50.24,1
17181,57,3,309.85,2010-04-23 11:21:00,2011-10-13 14:48:00,268,United Kingdom,4,3,2,432,Loyal,2,103.28,538,596,1.84,57.01,0
15699,18,1,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,113,United Kingdom,5,1,2,512,New / Promising,2,309.65,0,30,12.17,1130.53,0
16373,382,2,309.49,2010-10-24 13:10:00,2010-11-22 15:50:00,119,United Kingdom,2,2,2,222,Hibernating / Lost,3,154.74,29,411,1.78,82.63,1
12884,88,1,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,43,United Kingdom,3,1,2,312,Needs Attention,3,309.05,0,88,4.15,384.77,0
15010,36,1,308.94,2011-11-04 12:42:00,2011-11-04 12:42:00,184,United Kingdom,4,1,2,412,New / Promising,2,308.94,0,36,10.14,939.8,0
16956,18,1,308.74,2011-11-22 08:56:00,2011-11-22 08:56:00,114,United Kingdom,5,2,2,522,New / Promising,2,308.74,0,30,12.17,1127.21,0
16194,375,1,308.59999999999997,2010-11-29 13:28:00,2010-11-29 13:28:00,140,United Kingdom,2,1,2,212,Hibernating / Lost,3,308.6,0,375,0.97,89.8,1
14181,411,2,308.35,2010-05-26 12:32:00,2010-10-25 08:27:00,120,United Kingdom,1,2,2,122,Hibernating / Lost,3,154.18,151,563,1.3,60.13,1
13369,366,1,308.28000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,149,United Kingdom,2,1,2,212,Hibernating / Lost,3,308.28,0,366,1.0,92.48,1
14927,397,1,308.2,2010-11-08 12:30:00,2010-11-08 12:30:00,196,United Kingdom,2,1,2,212,Hibernating / Lost,3,308.2,0,397,0.92,85.06,1
15302,730,1,308.0,2009-12-09 13:11:00,2009-12-09 13:11:00,102,United Kingdom,1,1,2,112,Hibernating / Lost,3,308.0,0,730,0.5,46.2,1
13289,724,1,307.95,2009-12-16 11:53:00,2009-12-16 11:53:00,119,United Kingdom,1,1,2,112,Hibernating / Lost,3,307.95,0,724,0.5,46.19,1
15778,431,1,307.95,2010-10-04 15:10:00,2010-10-04 15:10:00,101,United Kingdom,1,1,2,112,Hibernating / Lost,3,307.95,0,431,0.85,78.53,1
16123,52,1,307.78,2011-10-19 09:18:00,2011-10-19 09:18:00,170,United Kingdom,4,1,2,412,New / Promising,2,307.78,0,52,7.02,648.18,0
13529,79,2,307.76,2011-05-19 11:50:00,2011-09-22 09:15:00,74,United Kingdom,3,2,2,322,Needs Attention,3,153.88,125,205,3.56,164.34,0
14777,404,1,307.56,2010-11-01 12:50:00,2010-11-01 12:50:00,212,United Kingdom,2,1,2,212,Hibernating / Lost,3,307.56,0,404,0.9,83.04,1
13060,254,1,307.53,2011-03-31 11:37:00,2011-03-31 11:37:00,123,United Kingdom,2,1,2,212,Hibernating / Lost,3,307.53,0,254,1.44,132.85,1
17120,233,1,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,120,United Kingdom,2,2,2,222,Hibernating / Lost,3,307.46,0,233,1.57,144.81,1
13932,295,1,307.4,2011-02-18 12:02:00,2011-02-18 12:02:00,72,United Kingdom,2,1,2,212,Hibernating / Lost,3,307.4,0,295,1.24,114.35,1
15374,129,2,307.32,2010-03-25 12:03:00,2011-08-03 09:59:00,290,United Kingdom,3,2,2,322,Needs Attention,3,153.66,495,625,1.17,53.93,0
14783,659,1,307.3,2010-02-18 16:16:00,2010-02-18 16:16:00,262,United Kingdom,1,1,2,112,Hibernating / Lost,3,307.3,0,659,0.55,50.7,1
17721,659,1,307.21000000000004,2010-02-18 15:18:00,2010-02-18 15:18:00,107,United Kingdom,1,2,2,122,Hibernating / Lost,3,307.21,0,659,0.55,50.69,1
13036,685,1,307.1,2010-01-24 11:35:00,2010-01-24 11:35:00,38,United Kingdom,1,1,2,112,Hibernating / Lost,3,307.1,0,685,0.53,48.83,1
13142,19,1,307.09,2011-11-20 16:07:00,2011-11-20 16:07:00,258,United Kingdom,5,1,2,512,New / Promising,2,307.09,0,30,12.17,1121.19,0
15087,282,1,306.94,2011-03-03 10:34:00,2011-03-03 10:34:00,470,United Kingdom,2,1,2,212,Hibernating / Lost,3,306.94,0,282,1.29,118.79,1
13660,400,1,306.64,2010-11-04 16:10:00,2010-11-04 16:10:00,136,United Kingdom,2,1,2,212,Hibernating / Lost,3,306.64,0,400,0.91,83.71,1
16649,520,1,306.58000000000004,2010-07-07 15:41:00,2010-07-07 15:41:00,82,United Kingdom,1,1,2,112,Hibernating / Lost,3,306.58,0,520,0.7,64.38,1
13718,246,2,306.55,2011-02-17 11:58:00,2011-04-07 13:24:00,173,United Kingdom,2,2,2,222,Hibernating / Lost,3,153.28,49,296,2.47,113.58,1
18059,23,3,306.46,2011-10-03 09:30:00,2011-11-16 16:49:00,258,United Kingdom,4,3,2,432,Loyal,2,102.15,44,68,16.1,493.38,0
16524,446,2,306.19,2010-01-17 13:16:00,2010-09-19 13:37:00,259,United Kingdom,1,2,2,122,Hibernating / Lost,3,153.1,245,691,1.06,48.69,1
17077,578,1,306.0,2010-05-10 16:36:00,2010-05-10 16:36:00,36,United Kingdom,1,2,2,122,Hibernating / Lost,3,306.0,0,578,0.63,57.83,1
15135,239,2,305.68,2010-06-01 13:33:00,2011-04-14 19:16:00,84,United Kingdom,2,2,2,222,Hibernating / Lost,3,152.84,317,556,1.31,60.07,1
16796,89,1,305.62,2011-09-11 14:01:00,2011-09-11 14:01:00,186,United Kingdom,3,2,2,322,Needs Attention,3,305.62,0,89,4.1,375.91,0
16181,73,1,305.54,2011-09-27 13:38:00,2011-09-27 13:38:00,152,United Kingdom,3,1,2,312,Needs Attention,3,305.54,0,73,5.0,458.31,0
13383,544,1,305.28000000000003,2010-06-14 11:45:00,2010-06-14 11:45:00,288,United Kingdom,1,1,2,112,Hibernating / Lost,3,305.28,0,544,0.67,61.36,1
15893,482,1,305.28000000000003,2010-08-15 11:12:00,2010-08-15 11:12:00,288,United Kingdom,1,1,2,112,Hibernating / Lost,3,305.28,0,482,0.76,69.6,1
15163,18,2,304.47,2011-05-31 15:22:00,2011-11-21 13:10:00,186,United Kingdom,5,2,2,522,New / Promising,2,152.24,173,192,3.8,173.55,0
16217,235,2,304.25,2011-03-02 15:28:00,2011-04-18 13:31:00,91,United Kingdom,2,2,2,222,Hibernating / Lost,3,152.12,46,282,2.59,118.2,1
18185,249,1,304.25,2011-04-04 13:42:00,2011-04-04 13:42:00,183,United Kingdom,2,2,2,222,Hibernating / Lost,3,304.25,0,249,1.47,134.17,1
16674,55,2,304.24,2011-09-02 13:59:00,2011-10-16 11:31:00,181,United Kingdom,4,2,2,422,New / Promising,2,152.12,43,98,7.45,339.99,0
17688,394,1,304.2,2010-11-11 10:41:00,2010-11-11 10:41:00,114,United Kingdom,2,2,2,222,Hibernating / Lost,3,304.2,0,394,0.93,84.87,1
14990,612,2,304.17,2009-12-09 13:31:00,2010-04-06 13:54:00,129,United Kingdom,1,2,2,122,Hibernating / Lost,3,152.08,118,730,1.0,45.62,1
17383,4,2,304.09,2010-09-12 14:54:00,2011-12-05 17:36:00,160,United Kingdom,5,3,2,532,Loyal,2,152.04,449,453,1.61,73.44,0
15454,362,2,303.89,2010-03-31 13:15:00,2010-12-12 14:21:00,141,United Kingdom,2,2,2,222,Hibernating / Lost,3,151.94,256,618,1.18,53.79,1
16489,380,2,303.7,2010-09-29 15:02:00,2010-11-24 14:40:00,38,United Kingdom,2,2,2,222,Hibernating / Lost,3,151.85,55,436,1.67,76.08,1
14791,607,1,303.63,2010-04-12 10:24:00,2010-04-12 10:24:00,127,United Kingdom,1,1,2,112,Hibernating / Lost,3,303.63,0,607,0.6,54.65,1
14806,75,2,303.43,2010-09-26 15:50:00,2011-09-25 15:32:00,423,United Kingdom,3,2,2,322,Needs Attention,3,151.72,363,439,1.66,75.56,0
18255,89,2,303.15,2010-09-09 16:31:00,2011-09-11 13:16:00,201,United Kingdom,3,3,2,332,Loyal,3,151.57,366,456,1.6,72.75,0
16425,302,1,302.7,2011-02-10 14:30:00,2011-02-10 14:30:00,199,United Kingdom,2,1,2,212,Hibernating / Lost,3,302.7,0,302,1.21,109.88,1
14043,491,2,302.6,2009-12-10 15:56:00,2010-08-05 18:18:00,152,United Kingdom,1,2,2,122,Hibernating / Lost,3,151.3,238,729,1.0,45.39,1
18165,177,1,302.46000000000004,2011-06-15 13:23:00,2011-06-15 13:23:00,254,United Kingdom,3,2,2,322,Needs Attention,3,302.46,0,177,2.06,186.92,0
17339,94,3,302.36,2010-07-18 13:08:00,2011-09-06 13:29:00,172,United Kingdom,3,3,2,332,Loyal,3,100.79,415,509,2.15,65.01,0
17506,76,1,302.2,2011-09-25 11:39:00,2011-09-25 11:39:00,139,United Kingdom,3,2,2,322,Needs Attention,3,302.2,0,76,4.8,435.17,0
15054,12,2,302.1,2011-10-30 14:33:00,2011-11-27 15:02:00,198,United Kingdom,5,2,2,522,New / Promising,2,151.05,28,40,18.25,827.0,0
15242,422,1,302.04,2010-10-13 15:33:00,2010-10-13 15:33:00,196,United Kingdom,1,1,2,112,Hibernating / Lost,3,302.04,0,422,0.86,77.93,1
16297,269,1,301.9,2011-03-16 08:29:00,2011-03-16 08:29:00,206,United Kingdom,2,1,2,212,Hibernating / Lost,3,301.9,0,269,1.36,123.18,1
13773,397,2,301.54,2010-02-18 10:27:00,2010-11-08 11:49:00,174,United Kingdom,2,2,2,222,Hibernating / Lost,3,150.77,263,660,1.11,50.21,1
15667,40,1,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,240,United Kingdom,4,1,2,412,New / Promising,2,301.32,0,40,9.12,824.41,0
15148,11,1,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,187,United Kingdom,5,1,2,512,New / Promising,2,301.29,0,30,12.17,1100.01,0
13625,597,1,301.26,2010-04-22 10:50:00,2010-04-22 10:50:00,144,United Kingdom,1,1,2,112,Hibernating / Lost,3,301.26,0,597,0.61,55.13,1
16437,381,2,301.25,2010-10-06 12:34:00,2010-11-23 16:59:00,197,United Kingdom,2,2,2,222,Hibernating / Lost,3,150.62,48,430,1.7,76.82,1
12351,375,1,300.93,2010-11-29 15:23:00,2010-11-29 15:23:00,261,Unspecified,2,1,2,212,Hibernating / Lost,3,300.93,0,375,0.97,87.57,1
16479,10,2,300.83,2011-11-29 13:04:00,2011-11-29 13:40:00,102,United Kingdom,5,2,2,522,New / Promising,2,150.42,0,30,24.33,1097.92,0
16050,174,3,300.7,2010-11-03 15:55:00,2011-06-19 11:44:00,388,United Kingdom,3,3,2,332,Loyal,3,100.23,227,401,2.73,82.09,0
17556,206,2,300.67,2010-11-25 17:00:00,2011-05-18 10:48:00,184,United Kingdom,2,3,2,232,At Risk,3,150.34,173,379,1.93,87.05,1
17793,25,1,300.34,2011-11-14 14:24:00,2011-11-14 14:24:00,226,United Kingdom,4,2,2,422,New / Promising,2,300.34,0,30,12.17,1096.54,0
14797,507,1,300.31,2010-07-20 14:07:00,2010-07-20 14:07:00,99,United Kingdom,1,1,2,112,Hibernating / Lost,3,300.31,0,507,0.72,64.87,1
17766,381,2,299.61,2010-11-23 14:17:00,2010-11-23 14:29:00,155,United Kingdom,2,3,2,232,At Risk,3,149.8,0,381,1.92,86.28,1
12547,198,3,299.58,2010-07-27 13:55:00,2011-05-26 12:38:00,306,Spain,2,3,2,232,At Risk,3,99.86,302,500,2.19,65.61,1
12864,138,2,299.57,2010-07-19 17:22:00,2011-07-24 13:03:00,447,United Kingdom,3,2,2,322,Needs Attention,3,149.78,369,508,1.44,64.7,0
13346,463,6,299.4,2010-04-22 12:34:00,2010-09-03 11:41:00,180,United Kingdom,1,4,2,142,Can't Lose Them,1,49.9,133,597,3.67,54.94,1
17898,85,4,299.18,2010-05-21 17:22:00,2011-09-15 14:56:00,251,United Kingdom,3,4,2,342,Loyal,2,74.8,481,567,2.57,57.67,0
